date,lineage,model_freq,obs_freq,obs_count,dot_size
2023-02-12,HT.2,0.0006925125,0.0,0,
2023-02-13,HT.2,0.0007162654,0.0,0,
2023-02-14,HT.2,0.00074030046,0.0005194805194805195,1,1.0
2023-02-15,HT.2,0.0007646068,0.0009624639076034649,2,1.4142135623730951
2023-02-16,HT.2,0.00078918104,0.0009341429238673517,2,1.4142135623730951
2023-02-17,HT.2,0.00081401673,0.0006116207951070336,1,1.0
2023-02-18,HT.2,0.0008391112,0.0,0,
2023-02-19,HT.2,0.00086445815,0.0,0,
2023-02-20,HT.2,0.00089005573,0.001651073197578426,3,1.7320508075688772
2023-02-21,HT.2,0.00091590465,0.0005078720162519045,1,1.0
2023-02-22,HT.2,0.0009419986,0.0005567928730512249,1,1.0
2023-02-23,HT.2,0.0009683373,0.0004570383912248629,1,1.0
2023-02-24,HT.2,0.0009949212,0.0007117437722419929,1,1.0
2023-02-25,HT.2,0.0010217523,0.0,0,
2023-02-26,HT.2,0.0010488267,0.0020639834881320948,2,1.4142135623730951
2023-02-27,HT.2,0.001076148,0.0005672149744753262,1,1.0
2023-02-28,HT.2,0.0011037213,0.0037313432835820895,6,2.449489742783178
2023-03-01,HT.2,0.0011315395,0.0005824111822947001,1,1.0
2023-03-02,HT.2,0.0011596088,0.0014292520247737017,3,1.7320508075688772
2023-03-03,HT.2,0.0011879308,0.0029850746268656717,4,2.0
2023-03-04,HT.2,0.0012165109,0.0,0,
2023-03-05,HT.2,0.0012453462,0.0,0,
2023-03-06,HT.2,0.0012744413,0.0,0,
2023-03-07,HT.2,0.0013038043,0.002178649237472767,3,1.7320508075688772
2023-03-08,HT.2,0.0013334266,0.0009828009828009828,2,1.4142135623730951
2023-03-09,HT.2,0.0013633162,0.0015923566878980893,2,1.4142135623730951
2023-03-10,HT.2,0.0013934752,0.0016806722689075631,2,1.4142135623730951
2023-03-11,HT.2,0.001423909,0.0,0,
2023-03-12,HT.2,0.0014546134,0.0,0,
2023-03-13,HT.2,0.0014855929,0.0014204545454545455,2,1.4142135623730951
2023-03-14,HT.2,0.0015168556,0.001670843776106934,2,1.4142135623730951
2023-03-15,HT.2,0.0015483899,0.0,0,
2023-03-16,HT.2,0.001580204,0.0008695652173913044,1,1.0
2023-03-17,HT.2,0.0016122968,0.0010718113612004287,1,1.0
2023-03-18,HT.2,0.0016446727,0.0030120481927710845,2,1.4142135623730951
2023-03-19,HT.2,0.0016773285,0.003125,2,1.4142135623730951
2023-03-20,HT.2,0.001710256,0.0028797696184305254,4,2.0
2023-03-21,HT.2,0.0017434722,0.0025167785234899327,3,1.7320508075688772
2023-03-22,HT.2,0.001776957,0.0017103762827822121,3,1.7320508075688772
2023-03-23,HT.2,0.001810716,0.0027447392497712718,3,1.7320508075688772
2023-03-24,HT.2,0.0018447503,0.0010787486515641855,1,1.0
2023-03-25,HT.2,0.001879048,0.002894356005788712,2,1.4142135623730951
2023-03-26,HT.2,0.0019136147,0.006042296072507553,4,2.0
2023-03-27,HT.2,0.0019484364,0.0017035775127768314,2,1.4142135623730951
2023-03-28,HT.2,0.001983516,0.003864734299516908,4,2.0
2023-03-29,HT.2,0.00201884,0.0006191950464396285,1,1.0
2023-03-30,HT.2,0.0020544056,0.0023584905660377358,2,1.4142135623730951
2023-03-31,HT.2,0.0020902096,0.004189944134078212,3,1.7320508075688772
2023-04-01,HT.2,0.002126236,0.005226480836236934,3,1.7320508075688772
2023-04-02,HT.2,0.002162483,0.0017953321364452424,1,1.0
2023-04-03,HT.2,0.0021989369,0.002,2,1.4142135623730951
2023-04-04,HT.2,0.0022355835,0.002028397565922921,2,1.4142135623730951
2023-04-05,HT.2,0.002272415,0.002333722287047841,2,1.4142135623730951
2023-04-06,HT.2,0.0023094187,0.0015710919088766694,2,1.4142135623730951
2023-04-07,HT.2,0.002346581,0.004431314623338257,3,1.7320508075688772
2023-04-08,HT.2,0.0023838927,0.0019305019305019305,1,1.0
2023-04-09,HT.2,0.0024213337,0.0027548209366391185,1,1.0
2023-04-10,HT.2,0.0024588876,0.007766990291262136,8,2.8284271247461903
2023-04-11,HT.2,0.0024965324,0.010351966873706004,10,3.1622776601683795
2023-04-12,HT.2,0.0025342538,0.004252303330970942,6,2.449489742783178
2023-04-13,HT.2,0.002572033,0.006195786864931847,5,2.23606797749979
2023-04-14,HT.2,0.0026098483,0.004373177842565598,3,1.7320508075688772
2023-04-15,HT.2,0.002647684,0.0,0,
2023-04-16,HT.2,0.0026855129,0.004201680672268907,2,1.4142135623730951
2023-04-17,HT.2,0.0027233101,0.005494505494505495,5,2.23606797749979
2023-04-18,HT.2,0.0027610462,0.001388888888888889,1,1.0
2023-04-19,HT.2,0.002798699,0.003355704697986577,4,2.0
2023-04-20,HT.2,0.002836242,0.0,0,
2023-04-21,HT.2,0.0028736512,0.0016556291390728477,1,1.0
2023-04-22,HT.2,0.0029108871,0.0,0,
2023-04-23,HT.2,0.0029479302,0.0,0,
2023-04-24,HT.2,0.0029847422,0.0034129692832764505,3,1.7320508075688772
2023-04-25,HT.2,0.0030212859,0.0011862396204033216,1,1.0
2023-04-26,HT.2,0.0030575304,0.005371530886302597,6,2.449489742783178
2023-04-27,HT.2,0.0030934422,0.004273504273504274,3,1.7320508075688772
2023-04-28,HT.2,0.00312899,0.004724409448818898,3,1.7320508075688772
2023-04-29,HT.2,0.0031641256,0.004796163069544364,2,1.4142135623730951
2023-04-30,HT.2,0.0031988225,0.0079155672823219,3,1.7320508075688772
2023-05-01,HT.2,0.0032330346,0.008206330597889801,7,2.6457513110645907
2023-05-02,HT.2,0.0032667147,0.004092769440654843,3,1.7320508075688772
2023-05-03,HT.2,0.0032998312,0.004032258064516129,3,1.7320508075688772
2023-05-04,HT.2,0.0033323395,0.002777777777777778,3,1.7320508075688772
2023-05-05,HT.2,0.0033642014,0.0035714285714285713,2,1.4142135623730951
2023-05-06,HT.2,0.0033953714,0.0,0,
2023-05-07,HT.2,0.003425789,0.00625,2,1.4142135623730951
2023-05-08,HT.2,0.003455445,0.004437869822485207,3,1.7320508075688772
2023-05-09,HT.2,0.0034842584,0.0026490066225165563,2,1.4142135623730951
2023-05-10,HT.2,0.0035121988,0.0,0,
2023-05-11,HT.2,0.0035392211,0.0,0,
2023-05-12,HT.2,0.0035652819,0.0,0,
2023-05-13,HT.2,0.0035903398,0.0,0,
2023-05-14,HT.2,0.0036143265,0.003703703703703704,1,1.0
2023-05-15,HT.2,0.0036372086,0.003527336860670194,2,1.4142135623730951
2023-05-16,HT.2,0.0036589422,0.0020491803278688526,1,1.0
2023-05-17,HT.2,0.0036794797,0.001953125,1,1.0
2023-05-18,HT.2,0.0036987772,0.0,0,
2023-05-19,HT.2,0.0037167964,0.0025,1,1.0
2023-05-20,HT.2,0.0037334962,0.0,0,
2023-05-21,HT.2,0.0037488122,0.0,0,
2023-05-22,HT.2,0.0037627143,0.003838771593090211,2,1.4142135623730951
2023-05-23,HT.2,0.0037751663,0.0021929824561403508,1,1.0
2023-05-24,HT.2,0.0037861257,0.0,0,
2023-05-25,HT.2,0.0037955565,0.0030303030303030303,1,1.0
2023-05-26,HT.2,0.0038034273,0.0,0,
2023-05-27,HT.2,0.0038097096,0.0049504950495049506,1,1.0
2023-05-28,HT.2,0.003814346,0.0,0,
2023-05-29,HT.2,0.0038173213,0.0,0,
2023-05-30,HT.2,0.003818608,0.004329004329004329,2,1.4142135623730951
2023-05-31,HT.2,0.0038181844,0.002150537634408602,1,1.0
2023-06-01,HT.2,0.0038160153,0.005361930294906166,2,1.4142135623730951
2023-06-02,HT.2,0.0038120977,0.006825938566552901,2,1.4142135623730951
2023-06-03,HT.2,0.003806414,0.0,0,
2023-06-04,HT.2,0.003798928,0.005263157894736842,1,1.0
2023-06-05,HT.2,0.0037896412,0.0026666666666666666,1,1.0
2023-06-06,HT.2,0.0037785426,0.0,0,
2023-06-07,HT.2,0.0037656347,0.0029498525073746312,1,1.0
2023-06-08,HT.2,0.0037509028,0.0,0,
2023-06-09,HT.2,0.0037343556,0.0,0,
2023-06-10,HT.2,0.00371601,0.0,0,
2023-06-11,HT.2,0.003695846,0.0,0,
2023-06-12,HT.2,0.0036738906,0.0027624309392265192,1,1.0
2023-06-13,HT.2,0.0036501572,0.008875739644970414,3,1.7320508075688772
2023-06-14,HT.2,0.0036246658,0.0031446540880503146,1,1.0
2023-06-15,HT.2,0.003597436,0.00784313725490196,2,1.4142135623730951
2023-06-16,HT.2,0.0035684905,0.0,0,
2023-06-17,HT.2,0.0035378747,0.02,3,1.7320508075688772
2023-06-18,HT.2,0.0035055934,0.0,0,
2023-06-19,HT.2,0.0034716965,0.0033444816053511705,1,1.0
2023-06-20,HT.2,0.0034362215,0.0,0,
2023-06-21,HT.2,0.0033992112,0.005714285714285714,2,1.4142135623730951
2023-06-22,HT.2,0.0033607064,0.0,0,
2023-06-23,HT.2,0.0033207592,0.011111111111111112,3,1.7320508075688772
2023-06-24,HT.2,0.0032794282,0.0,0,
2023-06-25,HT.2,0.0032367455,0.0,0,
2023-06-26,HT.2,0.0031927768,0.0,0,
2023-06-27,HT.2,0.0031475816,0.006622516556291391,2,1.4142135623730951
2023-06-28,HT.2,0.0031012218,0.0,0,
2023-06-29,HT.2,0.0030537548,0.006329113924050633,2,1.4142135623730951
2023-06-30,HT.2,0.0030052466,0.004132231404958678,1,1.0
2023-07-01,HT.2,0.0029557766,0.0,0,
2023-07-02,HT.2,0.0029053865,0.0,0,
2023-07-03,HT.2,0.0028541565,0.0,0,
2023-07-04,HT.2,0.0028021564,0.0,0,
2023-07-05,HT.2,0.0027494591,0.0,0,
2023-07-06,HT.2,0.0026961316,0.0,0,
2023-07-07,HT.2,0.0026422471,0.009615384615384616,3,1.7320508075688772
2023-07-08,HT.2,0.0025878872,0.004901960784313725,1,1.0
2023-07-09,HT.2,0.0025331038,0.0,0,
2023-07-10,HT.2,0.0024779774,0.0,0,
2023-07-11,HT.2,0.0024225803,0.0045045045045045045,2,1.4142135623730951
2023-07-12,HT.2,0.0023669817,0.0,0,
2023-07-13,HT.2,0.002311252,0.0,0,
2023-07-14,HT.2,0.0022554619,0.0,0,
2023-07-15,HT.2,0.0021996833,0.0,0,
2023-07-16,HT.2,0.0021439693,0.0,0,
2023-07-17,HT.2,0.0020883924,0.004056795131845842,2,1.4142135623730951
2023-07-18,HT.2,0.0020330152,0.0042643923240938165,2,1.4142135623730951
2023-07-19,HT.2,0.0019778998,0.0,0,
2023-07-20,HT.2,0.0019231052,0.0,0,
2023-07-21,HT.2,0.0018686899,0.0026041666666666665,1,1.0
2023-07-22,HT.2,0.0018147165,0.0,0,
2023-07-23,HT.2,0.0017612242,0.0,0,
2023-07-24,HT.2,0.00170827,0.0016313213703099511,1,1.0
2023-07-25,HT.2,0.0016559038,0.00322061191626409,2,1.4142135623730951
2023-07-26,HT.2,0.0016041704,0.001658374792703151,1,1.0
2023-07-27,HT.2,0.0015531145,0.0034423407917383822,2,1.4142135623730951
2023-07-28,HT.2,0.0015027758,0.002012072434607646,1,1.0
2023-07-29,HT.2,0.0014531991,0.0,0,
2023-07-30,HT.2,0.0014044096,0.0,0,
2023-07-31,HT.2,0.001356444,0.0,0,
2023-08-01,HT.2,0.0013093341,0.0,0,
2023-08-02,HT.2,0.0012631075,0.0,0,
2023-08-03,HT.2,0.0012177875,0.0013477088948787063,1,1.0
2023-08-04,HT.2,0.0011733987,0.0,0,
2023-08-05,HT.2,0.0011299644,0.0,0,
2023-08-06,HT.2,0.0010874919,0.0,0,
2023-08-07,HT.2,0.0010460033,0.002304147465437788,2,1.4142135623730951
2023-08-08,HT.2,0.0010055077,0.0023584905660377358,2,1.4142135623730951
2023-08-09,HT.2,0.0009660162,0.0,0,
2023-08-10,HT.2,0.00092753774,0.0,0,
2023-08-11,HT.2,0.0008900748,0.0017761989342806395,1,1.0
2023-08-12,HT.2,0.0008536362,0.0,0,
2023-08-13,HT.2,0.0008182159,0.006342494714587738,3,1.7320508075688772
2023-08-14,HT.2,0.0007838148,0.0012062726176115801,1,1.0
2023-08-15,HT.2,0.0007504326,0.0039164490861618795,3,1.7320508075688772
2023-08-16,HT.2,0.0007180627,0.002398081534772182,2,1.4142135623730951
2023-08-17,HT.2,0.0006866995,0.0012391573729863693,1,1.0
2023-08-18,HT.2,0.0006563358,0.0,0,
2023-08-19,HT.2,0.00062696263,0.0,0,
2023-08-20,HT.2,0.00059856626,0.0,0,
2023-08-21,HT.2,0.0005711358,0.0,0,
2023-08-22,HT.2,0.0005446581,0.001122334455667789,1,1.0
2023-08-23,HT.2,0.00051911926,0.0,0,
2023-08-24,HT.2,0.00049450295,0.00375,3,1.7320508075688772
2023-08-25,HT.2,0.00047079302,0.0,0,
2023-08-26,HT.2,0.00044797416,0.002398081534772182,1,1.0
2023-08-27,HT.2,0.00042602443,0.0,0,
2023-08-28,HT.2,0.00040492706,0.0,0,
2023-08-29,HT.2,0.00038466306,0.000946969696969697,1,1.0
2023-08-30,HT.2,0.00036521247,0.0012239902080783353,1,1.0
2023-08-31,HT.2,0.00034655537,0.0015748031496062992,1,1.0
2023-09-01,HT.2,0.00032867098,0.001834862385321101,1,1.0
2023-09-02,HT.2,0.00031154,0.0026954177897574125,1,1.0
2023-09-03,HT.2,0.000295139,0.002583979328165375,1,1.0
2023-09-04,HT.2,0.0002794484,0.002070393374741201,1,1.0
2023-09-05,HT.2,0.00026444672,0.0019782393669634025,2,1.4142135623730951
2023-09-06,HT.2,0.00025011302,0.0,0,
2023-09-07,HT.2,0.00023642632,0.0,0,
2023-09-08,HT.2,0.00022336651,0.0016891891891891893,1,1.0
2023-09-09,HT.2,0.0002109109,0.0,0,
2023-09-10,HT.2,0.00019903977,0.0,0,
2023-09-11,HT.2,0.00018773289,0.0,0,
2023-09-12,HT.2,0.00017696977,0.0020408163265306124,1,1.0
2023-09-13,HT.2,0.00016673085,0.0,0,
2023-09-14,HT.2,0.00015699648,0.0,0,
2023-09-15,HT.2,0.00014774791,0.0,0,
2023-09-16,HT.2,0.00013896533,0.0,0,
2023-09-17,HT.2,0.00013063072,0.014084507042253521,1,1.0
2023-09-18,HT.2,0.00012272617,0.0,0,
2023-09-19,HT.2,0.000115233976,0.0,0,
2023-09-20,HT.2,0.000108136956,0.0,0,
2023-09-21,HT.2,0.000101418525,0.0,0,
2023-09-22,HT.2,0.00009506243,0.0,0,
2023-09-23,HT.2,0.00008905236,0.0,0,
2023-09-24,HT.2,0.00008337322,0.0,0,
2023-09-25,HT.2,0.00007801012,0.0,0,
2021-11-09,HV.1,0.0,,0,
2021-11-10,HV.1,0.0,,0,
2021-11-11,HV.1,0.0,,0,
2021-11-12,HV.1,0.0,,0,
2021-11-13,HV.1,0.0,,0,
2021-11-14,HV.1,0.0,,0,
2021-11-15,HV.1,0.0,,0,
2021-11-16,HV.1,0.0,,0,
2021-11-17,HV.1,0.0,,0,
2021-11-18,HV.1,0.0,,0,
2021-11-19,HV.1,0.0,,0,
2021-11-20,HV.1,0.0,,0,
2021-11-21,HV.1,0.0,,0,
2021-11-22,HV.1,0.0,,0,
2021-11-23,HV.1,0.0,,0,
2021-11-24,HV.1,0.0,,0,
2021-11-25,HV.1,0.0,,0,
2021-11-26,HV.1,0.0,,0,
2021-11-27,HV.1,0.0,,0,
2021-11-28,HV.1,0.0,,0,
2021-11-29,HV.1,0.0,,0,
2021-11-30,HV.1,0.0,,0,
2021-12-01,HV.1,0.0,,0,
2021-12-02,HV.1,0.0,,0,
2021-12-03,HV.1,0.0,,0,
2021-12-04,HV.1,0.0,,0,
2021-12-05,HV.1,0.0,,0,
2021-12-06,HV.1,0.0,,0,
2021-12-07,HV.1,0.0,,0,
2021-12-08,HV.1,0.0,,0,
2021-12-09,HV.1,0.0,,0,
2021-12-10,HV.1,0.0,,0,
2021-12-11,HV.1,0.0,,0,
2021-12-12,HV.1,0.0,,0,
2021-12-13,HV.1,0.0,,0,
2021-12-14,HV.1,0.0,0.0,0,
2021-12-15,HV.1,0.0,,0,
2021-12-16,HV.1,0.0,,0,
2021-12-17,HV.1,0.0,,0,
2021-12-18,HV.1,0.0,,0,
2021-12-19,HV.1,0.0,,0,
2021-12-20,HV.1,0.0,0.0,0,
2021-12-21,HV.1,0.0,0.0,0,
2021-12-22,HV.1,0.0,0.0,0,
2021-12-23,HV.1,0.0,,0,
2021-12-24,HV.1,0.0,0.0,0,
2021-12-25,HV.1,0.0,,0,
2021-12-26,HV.1,0.0,0.0,0,
2021-12-27,HV.1,0.0,0.0,0,
2021-12-28,HV.1,0.0,0.0,0,
2021-12-29,HV.1,0.0,0.0,0,
2021-12-30,HV.1,0.0,0.0,0,
2021-12-31,HV.1,0.0,0.0,0,
2022-01-01,HV.1,0.0,0.0,0,
2022-01-02,HV.1,0.0,0.0,0,
2022-01-03,HV.1,0.0,0.0,0,
2022-01-04,HV.1,0.0,0.0,0,
2022-01-05,HV.1,0.0,0.0,0,
2022-01-06,HV.1,0.0,0.0,0,
2022-01-07,HV.1,0.0,0.0,0,
2022-01-08,HV.1,0.0,0.0,0,
2022-01-09,HV.1,0.0,0.0,0,
2022-01-10,HV.1,0.0,0.0,0,
2022-01-11,HV.1,0.0,0.0,0,
2022-01-12,HV.1,0.0,0.0,0,
2022-01-13,HV.1,0.0,0.0,0,
2022-01-14,HV.1,0.0,0.0,0,
2022-01-15,HV.1,0.0,0.0,0,
2022-01-16,HV.1,0.0,0.0,0,
2022-01-17,HV.1,0.0,0.0,0,
2022-01-18,HV.1,0.0,0.0,0,
2022-01-19,HV.1,0.0,0.0,0,
2022-01-20,HV.1,0.0,0.0,0,
2022-01-21,HV.1,0.0,0.0,0,
2022-01-22,HV.1,0.0,0.0,0,
2022-01-23,HV.1,0.0,0.0,0,
2022-01-24,HV.1,0.0,0.0,0,
2022-01-25,HV.1,0.0,0.0,0,
2022-01-26,HV.1,0.0,0.0,0,
2022-01-27,HV.1,0.0,0.0,0,
2022-01-28,HV.1,0.0,0.0,0,
2022-01-29,HV.1,0.0,0.0,0,
2022-01-30,HV.1,0.0,0.0,0,
2022-01-31,HV.1,0.0,0.0,0,
2022-02-01,HV.1,0.0,0.0,0,
2022-02-02,HV.1,0.0,0.0,0,
2022-02-03,HV.1,0.0,0.0,0,
2022-02-04,HV.1,0.0,0.0,0,
2022-02-05,HV.1,0.0,0.0,0,
2022-02-06,HV.1,0.0,0.0,0,
2022-02-07,HV.1,0.0,0.0,0,
2022-02-08,HV.1,0.0,0.0,0,
2022-02-09,HV.1,0.0,0.0,0,
2022-02-10,HV.1,0.0,0.0,0,
2022-02-11,HV.1,0.0,0.0,0,
2022-02-12,HV.1,0.0,0.0,0,
2022-02-13,HV.1,0.0,0.0,0,
2022-02-14,HV.1,0.0,0.0,0,
2022-02-15,HV.1,0.0,0.0,0,
2022-02-16,HV.1,0.0,0.0,0,
2022-02-17,HV.1,0.0,0.0,0,
2022-02-18,HV.1,0.0,0.0,0,
2022-02-19,HV.1,0.0,0.0,0,
2022-02-20,HV.1,0.0,0.0,0,
2022-02-21,HV.1,0.0,0.0,0,
2022-02-22,HV.1,0.0,0.0,0,
2022-02-23,HV.1,0.0,0.0,0,
2022-02-24,HV.1,0.0,0.0,0,
2022-02-25,HV.1,0.0,0.0,0,
2022-02-26,HV.1,0.0,0.0,0,
2022-02-27,HV.1,0.0,0.0,0,
2022-02-28,HV.1,0.0,0.0,0,
2022-03-01,HV.1,0.0,0.0,0,
2022-03-02,HV.1,0.0,0.0,0,
2022-03-03,HV.1,0.0,0.0,0,
2022-03-04,HV.1,0.0,0.0,0,
2022-03-05,HV.1,0.0,0.0,0,
2022-03-06,HV.1,0.0,0.0,0,
2022-03-07,HV.1,0.0,0.0,0,
2022-03-08,HV.1,0.0,0.0,0,
2022-03-09,HV.1,0.0,0.0,0,
2022-03-10,HV.1,0.0,0.0,0,
2022-03-11,HV.1,0.0,0.0,0,
2022-03-12,HV.1,0.0,0.0,0,
2022-03-13,HV.1,0.0,0.0,0,
2022-03-14,HV.1,0.0,0.0,0,
2022-03-15,HV.1,0.0,0.0,0,
2022-03-16,HV.1,0.0,0.0,0,
2022-03-17,HV.1,0.0,0.0,0,
2022-03-18,HV.1,0.0,0.0,0,
2022-03-19,HV.1,0.0,0.0,0,
2022-03-20,HV.1,0.0,0.0,0,
2022-03-21,HV.1,0.0,0.0,0,
2022-03-22,HV.1,0.0,0.0,0,
2022-03-23,HV.1,0.0,0.0,0,
2022-03-24,HV.1,0.0,0.0,0,
2022-03-25,HV.1,0.0,0.0,0,
2022-03-26,HV.1,0.0,0.0,0,
2022-03-27,HV.1,0.0,0.0,0,
2022-03-28,HV.1,0.0,0.0,0,
2022-03-29,HV.1,0.0,0.0,0,
2022-03-30,HV.1,0.0,0.0,0,
2022-03-31,HV.1,0.0,0.0,0,
2022-04-01,HV.1,0.0,0.0,0,
2022-04-02,HV.1,0.0,0.0,0,
2022-04-03,HV.1,0.0,0.0,0,
2022-04-04,HV.1,0.0,0.0,0,
2022-04-05,HV.1,0.0,0.0,0,
2022-04-06,HV.1,0.0,0.0,0,
2022-04-07,HV.1,0.0,0.0,0,
2022-04-08,HV.1,0.0,0.0,0,
2022-04-09,HV.1,0.0,0.0,0,
2022-04-10,HV.1,0.0,0.0,0,
2022-04-11,HV.1,0.0,0.0,0,
2022-04-12,HV.1,0.0,0.0,0,
2022-04-13,HV.1,0.0,0.0,0,
2022-04-14,HV.1,0.0,0.0,0,
2022-04-15,HV.1,0.0,0.0,0,
2022-04-16,HV.1,0.0,0.0,0,
2022-04-17,HV.1,0.0,0.0,0,
2022-04-18,HV.1,0.0,0.0,0,
2022-04-19,HV.1,0.0,0.0,0,
2022-04-20,HV.1,0.0,0.0,0,
2022-04-21,HV.1,0.0,0.0,0,
2022-04-22,HV.1,0.0,0.0,0,
2022-04-23,HV.1,0.0,0.0,0,
2022-04-24,HV.1,0.0,0.0,0,
2022-04-25,HV.1,0.0,0.0,0,
2022-04-26,HV.1,0.0,0.0,0,
2022-04-27,HV.1,0.0,0.0,0,
2022-04-28,HV.1,0.0,0.0,0,
2022-04-29,HV.1,0.0,0.0,0,
2022-04-30,HV.1,0.0,0.0,0,
2022-05-01,HV.1,0.0,0.0,0,
2022-05-02,HV.1,0.0,0.0,0,
2022-05-03,HV.1,0.0,0.0,0,
2022-05-04,HV.1,0.0,0.0,0,
2022-05-05,HV.1,0.0,0.0,0,
2022-05-06,HV.1,0.0,0.0,0,
2022-05-07,HV.1,0.0,0.0,0,
2022-05-08,HV.1,0.0,0.0,0,
2022-05-09,HV.1,0.0,0.0,0,
2022-05-10,HV.1,0.0,0.0,0,
2022-05-11,HV.1,0.0,0.0,0,
2022-05-12,HV.1,0.0,0.0,0,
2022-05-13,HV.1,0.0,0.0,0,
2022-05-14,HV.1,7.993559e-39,0.0,0,
2022-05-15,HV.1,1.141337e-38,0.0,0,
2022-05-16,HV.1,1.6280452e-38,0.0,0,
2022-05-17,HV.1,2.3199847e-38,0.0,0,
2022-05-18,HV.1,3.3027072e-38,0.0,0,
2022-05-19,HV.1,4.6968585e-38,0.0,0,
2022-05-20,HV.1,6.672516e-38,0.0,0,
2022-05-21,HV.1,9.469156e-38,0.0,0,
2022-05-22,HV.1,1.3423337e-37,0.0,0,
2022-05-23,HV.1,1.9007632e-37,0.0,0,
2022-05-24,HV.1,2.6884326e-37,0.0,0,
2022-05-25,HV.1,3.798138e-37,0.0,0,
2022-05-26,HV.1,5.359555e-37,0.0,0,
2022-05-27,HV.1,7.553667e-37,0.0,0,
2022-05-28,HV.1,1.0632929e-36,0.0,0,
2022-05-29,HV.1,1.4948539e-36,0.0,0,
2022-05-30,HV.1,2.0988443e-36,0.0,0,
2022-05-31,HV.1,2.9429834e-36,0.0,0,
2022-06-01,HV.1,4.121071e-36,0.0,0,
2022-06-02,HV.1,5.7627796e-36,0.0,0,
2022-06-03,HV.1,8.047039e-36,0.0,0,
2022-06-04,HV.1,1.1220603e-35,0.0,0,
2022-06-05,HV.1,1.5622704e-35,0.0,0,
2022-06-06,HV.1,2.1718948e-35,0.0,0,
2022-06-07,HV.1,3.0147992e-35,0.0,0,
2022-06-08,HV.1,4.178295e-35,0.0,0,
2022-06-09,HV.1,5.781573e-35,0.0,0,
2022-06-10,HV.1,7.9871966e-35,0.0,0,
2022-06-11,HV.1,1.1016114e-34,0.0,0,
2022-06-12,HV.1,1.5168504e-34,0.0,0,
2022-06-13,HV.1,2.085081e-34,0.0,0,
2022-06-14,HV.1,2.8613346e-34,0.0,0,
2022-06-15,HV.1,3.9198586e-34,0.0,0,
2022-06-16,HV.1,5.3606845e-34,0.0,0,
2022-06-17,HV.1,7.3184855e-34,0.0,0,
2022-06-18,HV.1,9.973969e-34,0.0,0,
2022-06-19,HV.1,1.3569402e-33,0.0,0,
2022-06-20,HV.1,1.8428824e-33,0.0,0,
2022-06-21,HV.1,2.4985472e-33,0.0,0,
2022-06-22,HV.1,3.381679e-33,0.0,0,
2022-06-23,HV.1,4.5691348e-33,0.0,0,
2022-06-24,HV.1,6.1632315e-33,0.0,0,
2022-06-25,HV.1,8.299684e-33,0.0,0,
2022-06-26,HV.1,1.1158363e-32,0.0,0,
2022-06-27,HV.1,1.4977648e-32,0.0,0,
2022-06-28,HV.1,2.0072502e-32,0.0,0,
2022-06-29,HV.1,2.6858953e-32,0.0,0,
2022-06-30,HV.1,3.5885427e-32,0.0,0,
2022-07-01,HV.1,4.787538e-32,0.0,0,
2022-07-02,HV.1,6.3780096e-32,0.0,0,
2022-07-03,HV.1,8.4850056e-32,0.0,0,
2022-07-04,HV.1,1.127294e-31,0.0,0,
2022-07-05,HV.1,1.4957452e-31,0.0,0,
2022-07-06,HV.1,1.9821308e-31,0.0,0,
2022-07-07,HV.1,2.6234723e-31,0.0,0,
2022-07-08,HV.1,3.4683034e-31,0.0,0,
2022-07-09,HV.1,4.580048e-31,0.0,0,
2022-07-10,HV.1,6.041582e-31,0.0,0,
2022-07-11,HV.1,7.9613505e-31,0.0,0,
2022-07-12,HV.1,1.0480703e-30,0.0,0,
2022-07-13,HV.1,1.3784023e-30,0.0,0,
2022-07-14,HV.1,1.811224e-30,0.0,0,
2022-07-15,HV.1,2.3778927e-30,0.0,0,
2022-07-16,HV.1,3.1192326e-30,0.0,0,
2022-07-17,HV.1,4.0884404e-30,0.0,0,
2022-07-18,HV.1,5.354806e-30,0.0,0,
2022-07-19,HV.1,7.008328e-30,0.0,0,
2022-07-20,HV.1,9.166013e-30,0.0,0,
2022-07-21,HV.1,1.19802495e-29,0.0,0,
2022-07-22,HV.1,1.5648784e-29,0.0,0,
2022-07-23,HV.1,2.0428361e-29,0.0,0,
2022-07-24,HV.1,2.665221e-29,0.0,0,
2022-07-25,HV.1,3.4753728e-29,0.0,0,
2022-07-26,HV.1,4.5294252e-29,0.0,0,
2022-07-27,HV.1,5.900187e-29,0.0,0,
2022-07-28,HV.1,7.6821885e-29,0.0,0,
2022-07-29,HV.1,9.9978496e-29,0.0,0,
2022-07-30,HV.1,1.3005763e-28,0.0,0,
2022-07-31,HV.1,1.6911705e-28,0.0,0,
2022-08-01,HV.1,2.198192e-28,0.0,0,
2022-08-02,HV.1,2.85612e-28,0.0,0,
2022-08-03,HV.1,3.7095782e-28,0.0,0,
2022-08-04,HV.1,4.8163897e-28,0.0,0,
2022-08-05,HV.1,6.2512975e-28,0.0,0,
2022-08-06,HV.1,8.110965e-28,0.0,0,
2022-08-07,HV.1,1.05206e-27,0.0,0,
2022-08-08,HV.1,1.3641887e-27,0.0,0,
2022-08-09,HV.1,1.7683931e-27,0.0,0,
2022-08-10,HV.1,2.291689e-27,0.0,0,
2022-08-11,HV.1,2.9690213e-27,0.0,0,
2022-08-12,HV.1,3.8455012e-27,0.0,0,
